#      r                          R(r)
6.032620638600112852e-06 0.000000000000000000e+00
6.138456088400116051e-06 0.000000000000000000e+00
6.297209263100118307e-06 0.000000000000000000e+00
6.455962437800121411e-06 0.000000000000000000e+00
6.614715612500124514e-06 0.000000000000000000e+00
6.826386512100128370e-06 0.000000000000000000e+00
6.985139686800131474e-06 0.000000000000000000e+00
7.143892861500133730e-06 0.000000000000000000e+00
7.355563761100138433e-06 0.000000000000000000e+00
7.514316935800140689e-06 0.000000000000000000e+00
7.725987835400145392e-06 0.000000000000000000e+00
7.937658735000150095e-06 0.000000000000000000e+00
8.096411909700152351e-06 0.000000000000000000e+00
8.308082809300155360e-06 0.000000000000000000e+00
8.519753708900160063e-06 0.000000000000000000e+00
8.731424608500164766e-06 0.000000000000000000e+00
8.996013233000168526e-06 0.000000000000000000e+00
9.207684132600173229e-06 0.000000000000000000e+00
9.419355032200176238e-06 0.000000000000000000e+00
9.683943656700183387e-06 0.000000000000000000e+00
9.895614556300186396e-06 0.000000000000000000e+00
1.016020318080019016e-05 0.000000000000000000e+00
1.042479180530019731e-05 0.000000000000000000e+00
1.068938042980020107e-05 0.000000000000000000e+00
1.095396905430020483e-05 0.000000000000000000e+00
1.121855767880021198e-05 0.000000000000000000e+00
1.153606402820021818e-05 0.000000000000000000e+00
1.180065265270022194e-05 0.000000000000000000e+00
1.211815900210022815e-05 0.000000000000000000e+00
1.243566535150023266e-05 0.000000000000000000e+00
1.275317170090023887e-05 0.000000000000000000e+00
1.307067805030024677e-05 0.000000000000000000e+00
1.338818439970025129e-05 0.000000000000000000e+00
1.375860847400025824e-05 0.000000000000000000e+00
1.407611482340026445e-05 0.000000000000000000e+00
1.444653889770027141e-05 0.000000000000000000e+00
1.481696297200027837e-05 0.000000000000000000e+00
1.518738704630028533e-05 0.000000000000000000e+00
1.555781112060029229e-05 0.000000000000000000e+00
1.598115291980029831e-05 0.000000000000000000e+00
1.635157699410030865e-05 0.000000000000000000e+00
1.677491879330031467e-05 0.000000000000000000e+00
1.719826059250032069e-05 0.000000000000000000e+00
1.767452011660033254e-05 0.000000000000000000e+00
1.809786191580033856e-05 0.000000000000000000e+00
1.857412143990035041e-05 0.000000000000000000e+00
1.905038096400035887e-05 0.000000000000000000e+00
1.952664048810036734e-05 0.000000000000000000e+00
2.000290001220037580e-05 0.000000000000000000e+00
2.053207726120038671e-05 0.000000000000000000e+00
2.100833678530039517e-05 0.000000000000000000e+00
2.153751403430040608e-05 0.000000000000000000e+00
2.211960900820041605e-05 0.000000000000000000e+00
2.264878625720042357e-05 0.000000000000000000e+00
2.323088123110043693e-05 0.000000000000000000e+00
2.381297620500045028e-05 0.000000000000000000e+00
2.444798890380045931e-05 0.000000000000000000e+00
2.508300160260047172e-05 0.000000000000000000e+00
2.571801430140048414e-05 0.000000000000000000e+00
2.635302700020049317e-05 0.000000000000000000e+00
2.698803969900050897e-05 0.000000000000000000e+00
2.767597012270052044e-05 0.000000000000000000e+00
2.841681827130053436e-05 0.000000000000000000e+00
2.910474869500054922e-05 0.000000000000000000e+00
2.984559684360056314e-05 0.000000000000000000e+00
3.058644499220057367e-05 0.000000000000000000e+00
3.138021086570058664e-05 0.000000000000000000e+00
3.217397673920060640e-05 0.000000000000000000e+00
3.302066033760061843e-05 0.000000000000000000e+00
3.381442621110063141e-05 0.000000000000000000e+00
3.471402753440064928e-05 0.000000000000000000e+00
3.556071113280066809e-05 0.000000000000000000e+00
3.646031245610068596e-05 0.000000000000000000e+00
3.741283150430070288e-05 0.000000000000000000e+00
3.836535055250071981e-05 0.000000000000000000e+00
3.931786960070074352e-05 0.000000000000000000e+00
4.032330637380075272e-05 0.000000000000000000e+00
4.132874314690077549e-05 0.000000000000000000e+00
4.238709764490079731e-05 0.000000000000000000e+00
4.344545214290081913e-05 0.000000000000000000e+00
4.455672436580084000e-05 0.000000000000000000e+00
4.566799658870085410e-05 0.000000000000000000e+00
4.683218653650088082e-05 0.000000000000000000e+00
4.799637648430090075e-05 0.000000000000000000e+00
4.921348415700092652e-05 0.000000000000000000e+00
5.048350955460095135e-05 0.000000000000000000e+00
5.175353495220097618e-05 0.000000000000000000e+00
5.307647807470100007e-05 0.000000000000000000e+00
5.439942119720102395e-05 0.000000000000000000e+00
5.577528204460104690e-05 0.000000000000000000e+00
5.720406061690107568e-05 0.000000000000000000e+00
5.868575691410110351e-05 0.000000000000000000e+00
6.016745321130113135e-05 0.000000000000000000e+00
6.164914950850115241e-05 0.000000000000000000e+00
6.323668125550119192e-05 0.000000000000000000e+00
6.482421300250121787e-05 0.000000000000000000e+00
6.646466247440124288e-05 0.000000000000000000e+00
6.815802967120128050e-05 0.000000000000000000e+00
6.990431459290131718e-05 0.000000000000000000e+00
7.165059951460135386e-05 0.000000000000000000e+00
7.344980216120138960e-05 0.000000000000000000e+00
7.535484025760140990e-05 0.000000000000000000e+00
7.725987835400145731e-05 0.000000000000000000e+00
7.921783417530149022e-05 0.000000000000000000e+00
8.117578999660152313e-05 0.000000000000000000e+00
8.323958126770156772e-05 0.000000000000000000e+00
8.535629026370159780e-05 0.000000000000000000e+00
8.752591698460165405e-05 0.000000000000000000e+00
8.974846143040169581e-05 0.000000000000000000e+00
9.202392360110173662e-05 0.000000000000000000e+00
9.435230349670177649e-05 0.000000000000000000e+00
9.673360111720181542e-05 0.000000000000000000e+00
9.916781646260186696e-05 0.000000000000000000e+00
1.017078672578019166e-04 0.000000000000000000e+00
1.042479180530019527e-04 0.000000000000000000e+00
1.068938042980020141e-04 0.000000000000000000e+00
1.095926082679020609e-04 0.000000000000000000e+00
1.123972476876021194e-04 0.000000000000000000e+00
1.152548048322021769e-04 0.000000000000000000e+00
1.181652797017022200e-04 0.000000000000000000e+00
1.211286722961022757e-04 0.000000000000000000e+00
1.241979003403023295e-04 0.000000000000000000e+00
1.273729638343023814e-04 0.000000000000000000e+00
1.306009450532024459e-04 0.000000000000000000e+00
1.338818439970025230e-04 0.000000000000000000e+00
1.372685783906025983e-04 0.000000000000000000e+00
1.407611482340026445e-04 0.000000000000000000e+00
1.443066358023027305e-04 0.000000000000000000e+00
1.479579588204027875e-04 0.000000000000000000e+00
1.517151172883028426e-04 0.000000000000000000e+00
1.555781112060029229e-04 0.000000000000000000e+00
1.594940228486030158e-04 0.000000000000000000e+00
1.635157699410030527e-04 0.000000000000000000e+00
1.676962702081031544e-04 0.000000000000000000e+00
1.719296882001032146e-04 0.000000000000000000e+00
1.762689416419033271e-04 0.000000000000000000e+00
1.807669482584033961e-04 0.000000000000000000e+00
1.853178725998034777e-04 0.000000000000000000e+00
1.900275501159035701e-04 0.000000000000000000e+00
1.948430630818036606e-04 0.000000000000000000e+00
1.997644114975037763e-04 0.000000000000000000e+00
2.047915953630038359e-04 0.000000000000000000e+00
2.099775324032039604e-04 0.000000000000000000e+00
2.153222226181040685e-04 0.000000000000000000e+00
2.207727482828041477e-04 0.000000000000000000e+00
2.263820271222042647e-04 0.000000000000000000e+00
2.320971414114043527e-04 0.000000000000000000e+00
2.379710088753044786e-04 5.776640836970164169e-04
2.440036295139045880e-04 5.633822130525879086e-04
2.501420856023047227e-04 5.495568826709292757e-04
2.564922125903048265e-04 5.359511830793238420e-04
2.630010927530049953e-04 5.226872000775618097e-04
2.696687260904050663e-04 5.097636154602595707e-04
2.764951126025052023e-04 4.971780639972216143e-04
2.834802522893052948e-04 4.849272698124851939e-04
2.906770628757054378e-04 4.729210603286879621e-04
2.980326266368056457e-04 4.612491804661723351e-04
3.055469435726057559e-04 4.499056779330589837e-04
3.132729314080058623e-04 4.388100311461964973e-04
3.212105901430060192e-04 8.559325813461229372e-04
3.293599197776061723e-04 8.347543008950781109e-04
3.377209203118063758e-04 8.140881806284808436e-04
3.462406740207065359e-04 7.940563608086452377e-04
3.550250163541066777e-04 7.744091174200276855e-04
3.640210295871068157e-04 7.552712267438532528e-04
3.732287137197070042e-04 7.366384189381775145e-04
3.826480687519071889e-04 1.077757731040858641e-03
3.923320124086074096e-04 1.051155402368012838e-03
4.022805446898076120e-04 1.025159978052676705e-03
4.124936655955077961e-04 9.997775693593904511e-04
4.229184574008079765e-04 9.751334025471031708e-04
4.336078378306081386e-04 1.268125645294353263e-03
4.446147246098083763e-04 1.274794077521822612e-03
4.558332822886085561e-04 1.243419995279585908e-03
4.673693463168088116e-04 1.212728695577259142e-03
4.792229166944090343e-04 1.462677274350960904e-03
4.913410756965092387e-04 1.426602627519903349e-03
5.037767410480094646e-04 1.391387121483435296e-03
5.165299127489097119e-04 1.618843265548659469e-03
5.296535085241100204e-04 1.578732052654657119e-03
5.430416929238102023e-04 1.539809892323179162e-03
5.568003013978105537e-04 1.745761688046797893e-03
5.708764162212107097e-04 1.753053824971863902e-03
5.853229551189110353e-04 1.936682006932167414e-03
6.001399180909113137e-04 1.888866914617468029e-03
6.153273051372116532e-04 2.059693950422594386e-03
6.309380339827118768e-04 2.008732806803147780e-03
6.469191869025121616e-04 2.167035647692810291e-03
6.632707638966125075e-04 2.163823396214870423e-03
6.800456826899127375e-04 2.304798731379109015e-03
6.972968610073131080e-04 2.438526183350918971e-03
7.149184633990134314e-04 2.378420393635459745e-03
7.330163253148137869e-04 2.550771964310413493e-03
7.515904467547141745e-04 2.663091553023511342e-03
7.706408277187144860e-04 2.769210218042323160e-03
7.901145504819148983e-04 2.750928879051749501e-03
8.101174504941152741e-04 2.844491174008127125e-03
8.306495277553156134e-04 2.932556710920185359e-03
8.516578645406159848e-04 3.062566354650552922e-03
8.732482962998164679e-04 3.136584010917731116e-03
8.953149875831168747e-04 3.253469454987963257e-03
9.180166915652173245e-04 3.457104000673163254e-03
9.412475727963177377e-04 3.556500673507792271e-03
9.650605490013181541e-04 3.651132050272799887e-03
9.895085379051187218e-04 3.691324477756991254e-03
1.014538621782818967e-03 3.901288779113456194e-03
1.040256636084219621e-03 3.975421778059440477e-03
1.066556745359519952e-03 4.164527176443623066e-03
1.093544785058520692e-03 4.296197770841199762e-03
1.121273672906121120e-03 4.462679848930215833e-03
1.149637573452521591e-03 4.507497634741453041e-03
1.178742322147522184e-03 4.701183720751097098e-03
1.208587918991122900e-03 4.839053867013363291e-03
1.239174363983323304e-03 5.069116178506927368e-03
1.270554574849023762e-03 5.185451674079237516e-03
1.302728551588224490e-03 5.335938928782688918e-03
1.335696294200925055e-03 5.527956356202473436e-03
1.369510720412025822e-03 5.657734833193701733e-03
1.404171830221526357e-03 5.867422010575541920e-03
1.439732541354327025e-03 6.063616248402532022e-03
1.476192853810427827e-03 6.246871553343170090e-03
1.513552767589828327e-03 6.498854769207228384e-03
1.551865200417429109e-03 6.696001487268508565e-03
1.591130152293229955e-03 6.917078857592800709e-03
1.631400540942130580e-03 7.162386313950048870e-03
1.672729284089031565e-03 7.391762742185029218e-03
1.715063464009032330e-03 7.645258756973614261e-03
1.758508916151932952e-03 7.844188359295836341e-03
1.803012722792833936e-03 8.133393000074777904e-03
1.848627801656634560e-03 8.404200286448129664e-03
1.895459988193135556e-03 8.656887025437130095e-03
1.943456364677436559e-03 8.929795946947625268e-03
1.992616931109537567e-03 9.243663283538089762e-03
2.043100440664138377e-03 9.573452591636373230e-03
2.094801057891439340e-03 9.882975815906433134e-03
2.147824618241240754e-03 1.022527436709852813e-02
2.202224039438441250e-03 1.058048879998950767e-02
2.257946403758142196e-03 1.091326417112566810e-02
2.315097546650143456e-03 1.130691228359025254e-02
2.373730385839344526e-03 1.167525164651530764e-02
2.433792003600845910e-03 1.205361288145839586e-02
2.495441153109346968e-03 1.248455446226616992e-02
2.558624916639948201e-03 1.288832830120536198e-02
2.623396211917549542e-03 1.337240123319744824e-02
2.689807956667050488e-03 1.386585175948241294e-02
2.757860150888451906e-03 1.432201518071450803e-02
2.827711547756453590e-03 1.485412450896611385e-02
2.899256311821254376e-03 1.538414515376189395e-02
2.972653196257555794e-03 1.591128834273005527e-02
3.047902201065357409e-03 1.646869067994743627e-02
3.125109161694459084e-03 1.708258598271994444e-02
3.204221160419960020e-03 1.768814271068177429e-02
3.285291114966761884e-03 1.834444217094221424e-02
3.368477778509563168e-03 1.901729082116409425e-02
3.453781151048364740e-03 1.973250812398594928e-02
3.541201232583166599e-03 2.045959124180710478e-02
3.630843858563768175e-03 2.124837639354102206e-02
3.722761946715069832e-03 2.204269094527501818e-02
3.817008414761971936e-03 2.286532152079020705e-02
3.913636180429373550e-03 2.373926553991479241e-02
4.012698161442175906e-03 2.463355525853147543e-02
4.114300193250177567e-03 2.561738858645336292e-02
4.218442275853379400e-03 2.659143076711321940e-02
4.325230244701581267e-03 2.762441243638188992e-02
4.434717017519683099e-03 2.870520805105157211e-02
4.547008429757485627e-03 2.983350686824907255e-02
4.662104481414987116e-03 3.102860307541566512e-02
4.780111007941990030e-03 3.225401648957460649e-02
4.901133844788292497e-03 3.355717043342201777e-02
5.025225909678794449e-03 3.490143490204818816e-02
5.152440120338396684e-03 3.631060229054656335e-02
5.282829394491999134e-03 3.779257975024054306e-02
5.416605403039201523e-03 3.933847088850765672e-02
5.553715228255104788e-03 4.094970988756913011e-02
5.694317623314406988e-03 4.264377341332602211e-02
5.838465505942009789e-03 4.440762919635204975e-02
5.986264711587713054e-03 4.626505466907888942e-02
6.137821075701314910e-03 4.819750462008880881e-02
6.293187516007717891e-03 5.022352073715997262e-02
6.452469867956720992e-03 5.233292463610987599e-02
6.615826884723024874e-03 5.453395866695865540e-02
6.783311484031526867e-03 5.684383206533040467e-02
6.955029501332030302e-03 5.926798171407703791e-02
7.131086772074334175e-03 6.180262162723557107e-02
7.311642049433137412e-03 6.444311701447881513e-02
7.496748251133340812e-03 6.721818472897467256e-02
7.686511212624745105e-03 7.011438727350213784e-02
7.881089687082048351e-03 7.312469860571385594e-02
8.080589509955051278e-03 7.628887286540832202e-02
8.285169434418454548e-03 7.959832662398616532e-02
8.494935295922059759e-03 8.305775752980101845e-02
8.709940012190763373e-03 8.667969064835476245e-02
8.930448171849068514e-03 9.045301690891595359e-02
9.156512692621873381e-03 9.439922565118795406e-02
9.388345245408777698e-03 9.853338860037021141e-02
9.625998747934679661e-03 1.028484417762603603e-01
9.869684871099185935e-03 1.073486846676354606e-01
1.011956236807699111e-02 1.120548950871598226e-01
1.037573707431789505e-02 1.169852924723316367e-01
1.063836774299659928e-02 1.221181739150361822e-01
1.090766604501270526e-02 1.274923309913946756e-01
1.118384365126581098e-02 1.330945830948685737e-01
1.146695347948081464e-02 1.389409877302958118e-01
1.175720720055732117e-02 1.450613979786387620e-01
1.205486940311982676e-02 1.514306526653466101e-01
1.236004592261813126e-02 1.580892281966373714e-01
1.267294842995183961e-02 1.650443135283728713e-01
1.299373567829564466e-02 1.722888435380137417e-01
1.332267225627404954e-02 1.798564689195353838e-01
1.365996983478665570e-02 1.877426065518701670e-01
1.400578716700816295e-02 1.959612874271750294e-01
1.436033592383817101e-02 2.045415281843717958e-01
1.472382777617627786e-02 2.134852291794739065e-01
1.509658023037188310e-02 2.227977697266175505e-01
1.547875203959969172e-02 2.325162595751906480e-01
1.587060779248419817e-02 2.426296636515372918e-01
1.627235915992500739e-02 2.531669873934404569e-01
1.668432364827151376e-02 2.641392989416700421e-01
1.710666001069842054e-02 2.755711840200617546e-01
1.753973867128003072e-02 2.874608836264198608e-01
1.798377130091593709e-02 2.998387286426622556e-01
1.843902248823064624e-02 3.127199139884495604e-01
1.890580973957355776e-02 3.261121224028589727e-01
1.938439764356916437e-02 3.400485991060098745e-01
1.987515662429177252e-02 3.545277002832699087e-01
2.037829835264098194e-02 3.695801466775890387e-01
2.089414033496619222e-02 3.852258625739090059e-01
2.142310591306660281e-02 4.014758451964177688e-01
2.196540675784181343e-02 4.183522417286885120e-01
2.252146621109102353e-02 4.358760703821225047e-01
2.309160177916363618e-02 4.540581346484480196e-01
2.367618388613394395e-02 4.729269232565029846e-01
2.427553003835135684e-02 4.925001735692723925e-01
2.489006357761506735e-02 5.127938058845745717e-01
2.552020784572427842e-02 5.338350772272909550e-01
2.616622743130348969e-02 5.556357267636159447e-01
2.682865151160170741e-02 5.782200046654493164e-01
2.750779759296831731e-02 6.016027255389132522e-01
2.820414193492743263e-02 6.258115351469022425e-01
2.891816079700314235e-02 6.508606581245678369e-01
2.965022460326975640e-02 6.767705829323863442e-01
3.040080961325137068e-02 7.035616895684406735e-01
3.117044500419698799e-02 7.312517430141221020e-01
3.195950120018090090e-02 7.598594443260970888e-01
3.276856029617701560e-02 7.893997196738561373e-01
3.359809855170942799e-02 8.198967193980749579e-01
3.444864514402715128e-02 8.513615920606543153e-01
3.532072925037916394e-02 8.838140199475646996e-01
3.621488004801447919e-02 9.172674174894045462e-01
3.713167963190699972e-02 9.517376086613350550e-01
3.807165717930571097e-02 9.872384979665560500e-01
3.903544770290943988e-02 1.023784371595344522e+00
4.002363329769205447e-02 1.061380905399799790e+00
4.103684897635237472e-02 1.100045324333489560e+00
4.207567683386428947e-02 1.139782294920616446e+00
4.314085771837641164e-02 1.180595727379243787e+00
4.423297372486263007e-02 1.222501738443850572e+00
4.535271278374664733e-02 1.265497475172771447e+00
4.650081574317707633e-02 1.309584272607246191e+00
4.767802345130249531e-02 1.354767624895407474e+00
4.888497092082171730e-02 1.401041461626626461e+00
5.012250483533314815e-02 1.448403524630235140e+00
5.139136604298536609e-02 1.496845807798939720e+00
5.269234830965188743e-02 1.546363258559590781e+00
5.402624540120621460e-02 1.596941943919662599e+00
5.539395691897164298e-02 1.648564436369776010e+00
5.679622371109677159e-02 1.701222551641001779e+00
5.823405121435469567e-02 1.754889761597116404e+00
5.970823319461891765e-02 1.809545907503351980e+00
6.121977508866255357e-02 1.865162310037383531e+00
6.276957649780887105e-02 1.921709137284454139e+00
6.435858994110610354e-02 1.979157815266232134e+00
6.598782085532733932e-02 2.037468181644665144e+00
6.765832759497056315e-02 2.096601764286445402e+00
6.937111559680890494e-02 2.156512877404412443e+00
7.112724321534033556e-02 2.217154397475628702e+00
7.292782172278777786e-02 2.278475931543182398e+00
7.477401530909900951e-02 2.340420501805113851e+00
7.666693524649693947e-02 2.402930405021937776e+00
7.860774572492937318e-02 2.465941085463869697e+00
8.059771676979390898e-02 2.529383561355509347e+00
8.263806548876326263e-02 2.593186786987066395e+00
8.473006190723499087e-02 2.657276587192486161e+00
8.687497605060673367e-02 2.721574721027767652e+00
8.907423669745077877e-02 2.785991769987539168e+00
9.132916679088962097e-02 2.850444231777965243e+00
9.364119510949556191e-02 2.914840646938203328e+00
9.601175043184091706e-02 2.979083144861123689e+00
9.844226153649794642e-02 3.043075819751305033e+00
1.009343688729385929e-01 3.106711740069542316e+00
1.034895012197351583e-01 3.169888581356846924e+00
1.061093519440843846e-01 3.232494806114704744e+00
1.087955614954582428e-01 3.294415368693395241e+00
1.115497174056036961e-01 3.355540315528267925e+00
1.143736188771673490e-01 3.415746491125151163e+00
1.172690121950709097e-01 3.474914171585508971e+00
1.202376965619609689e-01 3.532921155468890184e+00
1.232815240982090138e-01 3.589641525416053192e+00
1.264023998419114836e-01 3.644948006883057978e+00
1.296022817488896584e-01 3.698715075970594235e+00
1.328831806926897008e-01 3.750811311840846152e+00
1.362471604645827672e-01 3.801108049564311475e+00
1.396962319381150341e-01 3.849477989511802534e+00
1.432326705754571883e-01 3.895791312562627784e+00
1.468586460033301788e-01 3.939919099559901383e+00
1.505763807661797404e-01 3.981737508993421937e+00
1.543882561616264082e-01 4.021121876590562749e+00
1.582966005695657652e-01 4.057952232402106674e+00
1.623039011230681394e-01 4.092108535997796004e+00
1.664126449552038312e-01 4.123478030473843425e+00
1.706253721167680093e-01 4.151953336786379012e+00
1.749447814117305877e-01 4.177427156978623657e+00
1.793735187263365838e-01 4.199802764154463297e+00
1.839143887000056765e-01 4.218988951001093390e+00
1.885702488898824414e-01 4.234899016121225657e+00
1.933439039353866407e-01 4.247459214458109145e+00
1.982384230645624357e-01 4.256597176041805319e+00
2.032568755054540155e-01 4.262252207848711727e+00
2.084023304861056247e-01 4.264374784770952331e+00
2.136780689054610383e-01 4.262919880873281109e+00
2.190873716624640311e-01 4.257854478039323709e+00
2.246335725737833022e-01 4.249155873011542184e+00
2.303202171269872478e-01 4.236809401278907927e+00
2.361507978919191453e-01 4.220811731813729928e+00
2.421289661915971558e-01 4.201170366211212759e+00
2.482584791844891781e-01 4.177901587226769742e+00
2.545431998645129035e-01 4.151032609873916535e+00
2.609869912255859958e-01 4.120604493953439196e+00
2.675938750148009748e-01 4.086666315159972029e+00
2.743680846501496684e-01 4.049278272219404506e+00
2.813137477141743892e-01 4.008514708426559991e+00
2.884352034603169246e-01 3.964459977383145706e+00
2.957370028129186479e-01 3.917207874138186607e+00
3.032235908608711950e-01 3.866867830845028386e+00
3.108997831171404491e-01 3.813555203759727785e+00
3.187702363415176321e-01 3.757401625046963733e+00
3.268399248001432333e-01 3.698544268485683961e+00
3.351139285946078128e-01 3.637131887371766403e+00
3.435973807442265215e-01 3.573321600636469864e+00
3.522955730214895054e-01 3.507279853337964326e+00
3.612140088697863294e-01 3.439177282060017049e+00
3.703581388147815789e-01 3.369193467596738767e+00
3.797338367239392332e-01 3.297509843167968135e+00
3.893468177115485540e-01 3.224314595477765888e+00
3.992032202336978086e-01 3.149795563183332092e+00
4.093090769110256932e-01 3.074144082775414510e+00
4.196707907882450961e-01 2.997549470928567050e+00
4.302948178277937741e-01 2.920201435074277541e+00
4.411877727452843123e-01 2.842287145054779085e+00
4.523564819272287152e-01 2.763989735780483681e+00
4.638079305133138153e-01 2.685489153097387671e+00
4.755493153141260310e-01 2.606959326147898270e+00
4.875878860579767049e-01 2.528568582759470829e+00
4.999312628972513162e-01 2.450478347647997879e+00
5.125870659843355659e-01 2.372843629470396731e+00
5.255632858956893472e-01 2.295810142729353576e+00
5.388675427836981946e-01 2.219518550187215222e+00
5.525092030856694203e-01 2.144093927158198909e+00
5.664958869539886699e-01 2.069661867837469860e+00
5.808371195791379726e-01 1.996331283056191230e+00
5.955408386198522974e-01 1.924209411721740093e+00
6.106170984438624716e-01 1.853388363483123635e+00
6.260748950644018374e-01 1.783955543943445354e+00
6.419242828492010000e-01 1.715987476163441494e+00
6.581747869887424329e-01 1.649554533682091817e+00
6.748364618507566304e-01 1.584718078933668561e+00
6.919198909802239950e-01 1.521531587408913477e+00
7.094361870993733943e-01 1.460039708908673406e+00
7.273954045759357667e-01 1.400283776868016083e+00
7.458097144866380201e-01 1.342293725421442208e+00
7.646897003764604461e-01 1.286097291896781680e+00
7.840480624993787506e-01 1.231712063864603079e+00
8.038964427548711544e-01 1.179152704315058031e+00
8.242470122196644544e-01 1.128427766286085321e+00
8.451130003249839318e-01 1.079539255447577561e+00
8.665071073248052924e-01 1.032485789415468647e+00
8.884430918276027267e-01 9.872599002768915888e-01
9.109336540873520516e-01 9.438515884002113276e-01
9.339941402442746288e-01 9.022438607807631294e-01
9.576383089068439824e-01 8.624180610161623628e-01
9.818809770380324542e-01 8.243505264707959856e-01
1.006737490778060851e+00 7.880140867572846819e-01
1.032223196267150422e+00 7.533783287152623354e-01
1.058354498000019905e+00 7.204089261404327260e-01
