#      r                          R(r)
6.138456088400116051e-06 0.000000000000000000e+00
6.297209263100118307e-06 0.000000000000000000e+00
6.455962437800121411e-06 0.000000000000000000e+00
6.614715612500124514e-06 0.000000000000000000e+00
6.826386512100128370e-06 0.000000000000000000e+00
6.985139686800131474e-06 0.000000000000000000e+00
7.143892861500133730e-06 0.000000000000000000e+00
7.355563761100138433e-06 0.000000000000000000e+00
7.514316935800140689e-06 0.000000000000000000e+00
7.725987835400145392e-06 0.000000000000000000e+00
7.937658735000150095e-06 0.000000000000000000e+00
8.096411909700152351e-06 0.000000000000000000e+00
8.308082809300155360e-06 0.000000000000000000e+00
8.519753708900160063e-06 0.000000000000000000e+00
8.731424608500164766e-06 0.000000000000000000e+00
8.996013233000168526e-06 0.000000000000000000e+00
9.207684132600173229e-06 0.000000000000000000e+00
9.419355032200176238e-06 0.000000000000000000e+00
9.683943656700183387e-06 0.000000000000000000e+00
9.895614556300186396e-06 0.000000000000000000e+00
1.016020318080019016e-05 0.000000000000000000e+00
1.042479180530019731e-05 0.000000000000000000e+00
1.068938042980020107e-05 0.000000000000000000e+00
1.095396905430020483e-05 0.000000000000000000e+00
1.121855767880021198e-05 0.000000000000000000e+00
1.153606402820021818e-05 0.000000000000000000e+00
1.180065265270022194e-05 0.000000000000000000e+00
1.211815900210022815e-05 0.000000000000000000e+00
1.243566535150023266e-05 0.000000000000000000e+00
1.275317170090023887e-05 0.000000000000000000e+00
1.307067805030024677e-05 0.000000000000000000e+00
1.338818439970025129e-05 0.000000000000000000e+00
1.375860847400025824e-05 0.000000000000000000e+00
1.407611482340026445e-05 0.000000000000000000e+00
1.444653889770027141e-05 0.000000000000000000e+00
1.481696297200027837e-05 0.000000000000000000e+00
1.518738704630028533e-05 0.000000000000000000e+00
1.555781112060029229e-05 0.000000000000000000e+00
1.598115291980029831e-05 0.000000000000000000e+00
1.635157699410030865e-05 0.000000000000000000e+00
1.677491879330031467e-05 0.000000000000000000e+00
1.719826059250032069e-05 0.000000000000000000e+00
1.767452011660033254e-05 0.000000000000000000e+00
1.809786191580033856e-05 0.000000000000000000e+00
1.857412143990035041e-05 0.000000000000000000e+00
1.905038096400035887e-05 0.000000000000000000e+00
1.952664048810036734e-05 0.000000000000000000e+00
2.000290001220037580e-05 0.000000000000000000e+00
2.053207726120038671e-05 0.000000000000000000e+00
2.100833678530039517e-05 0.000000000000000000e+00
2.153751403430040608e-05 0.000000000000000000e+00
2.211960900820041605e-05 0.000000000000000000e+00
2.264878625720042357e-05 0.000000000000000000e+00
2.323088123110043693e-05 0.000000000000000000e+00
2.381297620500045028e-05 0.000000000000000000e+00
2.444798890380045931e-05 0.000000000000000000e+00
2.508300160260047172e-05 0.000000000000000000e+00
2.571801430140048414e-05 0.000000000000000000e+00
2.635302700020049317e-05 0.000000000000000000e+00
2.698803969900050897e-05 0.000000000000000000e+00
2.767597012270052044e-05 0.000000000000000000e+00
2.841681827130053436e-05 0.000000000000000000e+00
2.910474869500054922e-05 0.000000000000000000e+00
2.984559684360056314e-05 0.000000000000000000e+00
3.058644499220057367e-05 0.000000000000000000e+00
3.138021086570058664e-05 0.000000000000000000e+00
3.217397673920060640e-05 0.000000000000000000e+00
3.302066033760061843e-05 0.000000000000000000e+00
3.381442621110063141e-05 0.000000000000000000e+00
3.471402753440064928e-05 0.000000000000000000e+00
3.556071113280066809e-05 0.000000000000000000e+00
3.646031245610068596e-05 0.000000000000000000e+00
3.741283150430070288e-05 0.000000000000000000e+00
3.836535055250071981e-05 0.000000000000000000e+00
3.931786960070074352e-05 0.000000000000000000e+00
4.032330637380075272e-05 0.000000000000000000e+00
4.132874314690077549e-05 0.000000000000000000e+00
4.238709764490079731e-05 0.000000000000000000e+00
4.344545214290081913e-05 0.000000000000000000e+00
4.455672436580084000e-05 0.000000000000000000e+00
4.566799658870085410e-05 0.000000000000000000e+00
4.683218653650088082e-05 0.000000000000000000e+00
4.799637648430090075e-05 0.000000000000000000e+00
4.921348415700092652e-05 0.000000000000000000e+00
5.048350955460095135e-05 0.000000000000000000e+00
5.175353495220097618e-05 0.000000000000000000e+00
5.307647807470100007e-05 0.000000000000000000e+00
5.439942119720102395e-05 0.000000000000000000e+00
5.577528204460104690e-05 0.000000000000000000e+00
5.720406061690107568e-05 0.000000000000000000e+00
5.868575691410110351e-05 0.000000000000000000e+00
6.016745321130113135e-05 0.000000000000000000e+00
6.164914950850115241e-05 0.000000000000000000e+00
6.323668125550119192e-05 0.000000000000000000e+00
6.482421300250121787e-05 0.000000000000000000e+00
6.646466247440124288e-05 0.000000000000000000e+00
6.815802967120128050e-05 0.000000000000000000e+00
6.990431459290131718e-05 0.000000000000000000e+00
7.165059951460135386e-05 0.000000000000000000e+00
7.344980216120138960e-05 0.000000000000000000e+00
7.535484025760140990e-05 0.000000000000000000e+00
7.725987835400145731e-05 0.000000000000000000e+00
7.921783417530149022e-05 0.000000000000000000e+00
8.117578999660152313e-05 0.000000000000000000e+00
8.323958126770156772e-05 0.000000000000000000e+00
8.535629026370159780e-05 0.000000000000000000e+00
8.752591698460165405e-05 0.000000000000000000e+00
8.974846143040169581e-05 0.000000000000000000e+00
9.202392360110173662e-05 0.000000000000000000e+00
9.435230349670177649e-05 0.000000000000000000e+00
9.673360111720181542e-05 0.000000000000000000e+00
9.916781646260186696e-05 0.000000000000000000e+00
1.017078672578019166e-04 0.000000000000000000e+00
1.042479180530019527e-04 0.000000000000000000e+00
1.068938042980020141e-04 0.000000000000000000e+00
1.095926082679020609e-04 0.000000000000000000e+00
1.123972476876021194e-04 0.000000000000000000e+00
1.152548048322021769e-04 0.000000000000000000e+00
1.181652797017022200e-04 0.000000000000000000e+00
1.211286722961022757e-04 0.000000000000000000e+00
1.241979003403023295e-04 0.000000000000000000e+00
1.273729638343023814e-04 0.000000000000000000e+00
1.306009450532024459e-04 0.000000000000000000e+00
1.338818439970025230e-04 0.000000000000000000e+00
1.372685783906025983e-04 0.000000000000000000e+00
1.407611482340026445e-04 0.000000000000000000e+00
1.443066358023027305e-04 0.000000000000000000e+00
1.479579588204027875e-04 0.000000000000000000e+00
1.517151172883028426e-04 0.000000000000000000e+00
1.555781112060029229e-04 0.000000000000000000e+00
1.594940228486030158e-04 0.000000000000000000e+00
1.635157699410030527e-04 0.000000000000000000e+00
1.676962702081031544e-04 0.000000000000000000e+00
1.719296882001032146e-04 0.000000000000000000e+00
1.762689416419033271e-04 0.000000000000000000e+00
1.807669482584033961e-04 0.000000000000000000e+00
1.853178725998034777e-04 0.000000000000000000e+00
1.900275501159035701e-04 0.000000000000000000e+00
1.948430630818036606e-04 7.055283499145798129e-04
1.997644114975037763e-04 6.881471216915184715e-04
2.047915953630038359e-04 6.712546212882384471e-04
2.099775324032039604e-04 6.546762561455348817e-04
2.153222226181040685e-04 6.384259976371301068e-04
2.207727482828041477e-04 6.226642819715922208e-04
2.263820271222042647e-04 6.072359477291919142e-04
2.320971414114043527e-04 5.922834893719751068e-04
2.379710088753044786e-04 5.776640836970164169e-04
2.440036295139045880e-04 5.633822130525879086e-04
2.501420856023047227e-04 5.495568826709292757e-04
2.564922125903048265e-04 5.359511830793238420e-04
2.630010927530049953e-04 1.045374400155123619e-03
2.696687260904050663e-04 1.019527230920519141e-03
2.764951126025052023e-04 9.943561279944432285e-04
2.834802522893052948e-04 9.698545396249703878e-04
2.906770628757054378e-04 9.458421206573759243e-04
2.980326266368056457e-04 9.224983609323446701e-04
3.055469435726057559e-04 1.349717033799177060e-03
3.132729314080058623e-04 1.316430093438589492e-03
3.212105901430060192e-04 1.283898872019184406e-03
3.293599197776061723e-04 1.252131451342617221e-03
3.377209203118063758e-04 1.221132270942721374e-03
3.462406740207065359e-04 1.588112721617290475e-03
3.550250163541066777e-04 1.548818234840055371e-03
3.640210295871068157e-04 1.557031521927366513e-03
3.732287137197070042e-04 1.518619004585049486e-03
3.826480687519071889e-04 1.831835900500940932e-03
3.923320124086074096e-04 1.786620636164324609e-03
4.022805446898076120e-04 1.742436910881649823e-03
4.124936655955077961e-04 2.027136512510642995e-03
4.229184574008079765e-04 1.977168307685243237e-03
4.336078378306081386e-04 1.928426789726685967e-03
4.446147246098083763e-04 2.186253806430422421e-03
4.558332822886085561e-04 2.132447699283539482e-03
4.673693463168088116e-04 2.425457391154518284e-03
4.792229166944090343e-04 2.365463745436915260e-03
4.913410756965092387e-04 2.579442246151204387e-03
5.037767410480094646e-04 2.515769039444741041e-03
5.165299127489097119e-04 2.714067287475115890e-03
5.296535085241100204e-04 2.646818942256429566e-03
5.430416929238102023e-04 2.886276407810653855e-03
5.568003013978105537e-04 3.053835726859442396e-03
5.708764162212107097e-04 2.978537218948374039e-03
5.853229551189110353e-04 3.133385739015142300e-03
6.001399180909113137e-04 3.335145871404014781e-03
6.153273051372116532e-04 3.468180977412310337e-03
6.309380339827118768e-04 3.593330483716632769e-03
6.469191869025121616e-04 3.765426805015472354e-03
6.632707638966125075e-04 3.871874542820705895e-03
6.800456826899127375e-04 3.971503799837775364e-03
6.972968610073131080e-04 4.116469977712254244e-03
7.149184633990134314e-04 4.199543596697957563e-03
7.330163253148137869e-04 4.329615954640343538e-03
7.515904467547141745e-04 4.397259398545138448e-03
7.706408277187144860e-04 4.682276056036238990e-03
7.901145504819148983e-04 4.732877000820822494e-03
8.101174504941152741e-04 4.990677245900961706e-03
8.306495277553156134e-04 5.076640464637755673e-03
8.516578645406159848e-04 5.257653350094208984e-03
8.732482962998164679e-04 5.475885468723043666e-03
8.953149875831168747e-04 5.535989266218170612e-03
9.180166915652173245e-04 5.731491498123842537e-03
9.412475727963177377e-04 5.914492325774345360e-03
9.650605490013181541e-04 6.218795902052112745e-03
9.895085379051187218e-04 6.373909929820414759e-03
1.014538621782818967e-03 6.567080526905478763e-03
1.040256636084219621e-03 6.821934254101837646e-03
1.066556745359519952e-03 7.060711211545930843e-03
1.093544785058520692e-03 7.213710502237897018e-03
1.121273672906121120e-03 7.469504211436544562e-03
1.149637573452521591e-03 7.772340620716060126e-03
1.178742322147522184e-03 7.993501249299442279e-03
1.208587918991122900e-03 8.199691773545221204e-03
1.239174363983323304e-03 8.492838359196203113e-03
1.270554574849023762e-03 8.811063930640494410e-03
1.302728551588224490e-03 9.065122290956378892e-03
1.335696294200925055e-03 9.345166141647759731e-03
1.369510720412025822e-03 9.697161187660773354e-03
1.404171830221526357e-03 9.938577548185525273e-03
1.439732541354327025e-03 1.029116619305654214e-02
1.476192853810427827e-03 1.066165280396799697e-02
1.513552767589828327e-03 1.096869771750845837e-02
1.551865200417429109e-03 1.133330294336822031e-02
1.591130152293229955e-03 1.171486639583214744e-02
1.631400540942130580e-03 1.207203257900920160e-02
1.672729284089031565e-03 1.247670198506296499e-02
1.715063464009032330e-03 1.289490476644008371e-02
1.758508916151932952e-03 1.335311542878279446e-02
1.803012722792833936e-03 1.378166785362586709e-02
1.848627801656634560e-03 1.422022538955491563e-02
1.895459988193135556e-03 1.472944029974481914e-02
1.943456364677436559e-03 1.520636811029990945e-02
1.992616931109537567e-03 1.569010505224888163e-02
2.043100440664138377e-03 1.619790704299532702e-02
2.094801057891439340e-03 1.676371178842132881e-02
2.147824618241240754e-03 1.732922935248039364e-02
2.202224039438441250e-03 1.790892410175761590e-02
2.257946403758142196e-03 1.852210849149023980e-02
2.315097546650143456e-03 1.914396646921102257e-02
2.373730385839344526e-03 1.979478517841931282e-02
2.433792003600845910e-03 2.049421735930490387e-02
2.495441153109346968e-03 2.117262348331947625e-02
2.558624916639948201e-03 2.192549795064614379e-02
2.623396211917549542e-03 2.270412056006005166e-02
2.689807956667050488e-03 2.349854147887828204e-02
2.757860150888451906e-03 2.431333193116761923e-02
2.827711547756453590e-03 2.517607546144261590e-02
2.899256311821254376e-03 2.605167980269467234e-02
2.972653196257555794e-03 2.699860227643288008e-02
3.047902201065357409e-03 2.798075119090708690e-02
3.125109161694459084e-03 2.896285028174387308e-02
3.204221160419960020e-03 3.003344191479384584e-02
3.285291114966761884e-03 3.112643912448620487e-02
3.368477778509563168e-03 3.226627401119938621e-02
3.453781151048364740e-03 3.344749054441704950e-02
3.541201232583166599e-03 3.469474993346446934e-02
3.630843858563768175e-03 3.599918211808331853e-02
3.722761946715069832e-03 3.735686624607349043e-02
3.817008414761971936e-03 3.875880072497463885e-02
3.913636180429373550e-03 4.022942653989176887e-02
4.012698161442175906e-03 4.178441536084787078e-02
4.114300193250177567e-03 4.338871469359524558e-02
4.218442275853379400e-03 4.506156200780916249e-02
4.325230244701581267e-03 4.680035749901435838e-02
4.434717017519683099e-03 4.866066087708746657e-02
4.547008429757485627e-03 5.056333708542067040e-02
4.662104481414987116e-03 5.255003935236972346e-02
4.780111007941990030e-03 5.463476455635244561e-02
4.901133844788292497e-03 5.682290883649448315e-02
5.025225909678794449e-03 5.911061591247647462e-02
5.152440120338396684e-03 6.147987108352704483e-02
5.282829394491999134e-03 6.397209963511517328e-02
5.416605403039201523e-03 6.656543323285955827e-02
5.553715228255104788e-03 6.928328408651091008e-02
5.694317623314406988e-03 7.212717834840554065e-02
5.838465505942009789e-03 7.510801093444109677e-02
5.986264711587713054e-03 7.819863919590537560e-02
6.137821075701314910e-03 8.144419363516358645e-02
6.293187516007717891e-03 8.483916931907599379e-02
6.452469867956720992e-03 8.838521836424180489e-02
6.615826884723024874e-03 9.210103083077177122e-02
6.783311484031526867e-03 9.596831795022205125e-02
6.955029501332030302e-03 1.000222217431446237e-01
7.131086772074334175e-03 1.042678398760842895e-01
7.311642049433137412e-03 1.086746439201181219e-01
7.496748251133340812e-03 1.133147292510746779e-01
7.686511212624745105e-03 1.181466807618359455e-01
7.881089687082048351e-03 1.232017507447685511e-01
8.080589509955051278e-03 1.284724200277014006e-01
8.285169434418454548e-03 1.339917469273204376e-01
8.494935295922059759e-03 1.397615561396419737e-01
8.709940012190763373e-03 1.457833723951694471e-01
8.930448171849068514e-03 1.520739169734985352e-01
9.156512692621873381e-03 1.586486518999764006e-01
9.388345245408777698e-03 1.655161057568849126e-01
9.625998747934679661e-03 1.726738430258696888e-01
9.869684871099185935e-03 1.801564683550332391e-01
1.011956236807699111e-02 1.879687356657242514e-01
1.037573707431789505e-02 1.961310919013991572e-01
1.063836774299659928e-02 2.046471720303872366e-01
1.090766604501270526e-02 2.135261511597728035e-01
1.118384365126581098e-02 2.228011894953890459e-01
1.146695347948081464e-02 2.324733509756174987e-01
1.175720720055732117e-02 2.425581635710790662e-01
1.205486940311982676e-02 2.530870528026127331e-01
1.236004592261813126e-02 2.640618185462128009e-01
1.267294842995183961e-02 2.754981984530827654e-01
1.299373567829564466e-02 2.874251910019600120e-01
1.332267225627404954e-02 2.998543310896292224e-01
1.365996983478665570e-02 3.128092872429183990e-01
1.400578716700816295e-02 3.262959100206337948e-01
1.436033592383817101e-02 3.403529655029021161e-01
1.472382777617627786e-02 3.549904943636637555e-01
1.509658023037188310e-02 3.702232954780165231e-01
1.547875203959969172e-02 3.860865498398348694e-01
1.587060779248419817e-02 4.025926818453496314e-01
1.627235915992500739e-02 4.197628555863360256e-01
1.668432364827151376e-02 4.376232573854086927e-01
1.710666001069842054e-02 4.562028462621915970e-01
1.753973867128003072e-02 4.755067793875217830e-01
1.798377130091593709e-02 4.955791626475037903e-01
1.843902248823064624e-02 5.164342120639562328e-01
1.890580973957355776e-02 5.380924554798482973e-01
1.938439764356916437e-02 5.605920010459446434e-01
1.987515662429177252e-02 5.839500085986810696e-01
2.037829835264098194e-02 6.081864540815669073e-01
2.089414033496619222e-02 6.333425685593629950e-01
2.142310591306660281e-02 6.594278468896370704e-01
2.196540675784181343e-02 6.864789068831096408e-01
2.252146621109102353e-02 7.145160977182071216e-01
2.309160177916363618e-02 7.435641330274188610e-01
2.367618388613394395e-02 7.736584784874865894e-01
2.427553003835135684e-02 8.048185890096868356e-01
2.489006357761506735e-02 8.370744020409143227e-01
2.552020784572427842e-02 8.704464468490036300e-01
2.616622743130348969e-02 9.049638463526794574e-01
2.682865151160170741e-02 9.406490840757606442e-01
2.750779759296831731e-02 9.775314798464754817e-01
2.820414193492743263e-02 1.015632504890820798e+00
2.891816079700314235e-02 1.054972785741723262e+00
2.965022460326975640e-02 1.095579172896874454e+00
3.040080961325137068e-02 1.137472348863875604e+00
3.117044500419698799e-02 1.180672508452991654e+00
3.195950120018090090e-02 1.225200026008987475e+00
3.276856029617701560e-02 1.271075576803843532e+00
3.359809855170942799e-02 1.318309008985572461e+00
3.444864514402715128e-02 1.366925009101918942e+00
3.532072925037916394e-02 1.416933606714541938e+00
3.621488004801447919e-02 1.468347146721046492e+00
3.713167963190699972e-02 1.521178432218675436e+00
3.807165717930571097e-02 1.575432491151973480e+00
3.903544770290943988e-02 1.631119114585757979e+00
4.002363329769205447e-02 1.688238109795797248e+00
4.103684897635237472e-02 1.746791014184952084e+00
4.207567683386428947e-02 1.806783578891075770e+00
4.314085771837641164e-02 1.868198872494094775e+00
4.423297372486263007e-02 1.931038389093983509e+00
4.535271278374664733e-02 1.995290574431045627e+00
4.650081574317707633e-02 2.060939274492422868e+00
4.767802345130249531e-02 2.127961368023202571e+00
4.888497092082171730e-02 2.196345805844418742e+00
5.012250483533314815e-02 2.266058740330822552e+00
5.139136604298536609e-02 2.337071094686847594e+00
5.269234830965188743e-02 2.409350275040951672e+00
5.402624540120621460e-02 2.482858321603224283e+00
5.539395691897164298e-02 2.557549826540285842e+00
5.679622371109677159e-02 2.633377420518326240e+00
5.823405121435469567e-02 2.710285041947666951e+00
5.970823319461891765e-02 2.788218175845505353e+00
6.121977508866255357e-02 2.867112415793566793e+00
6.276957649780887105e-02 2.946894745176684705e+00
6.435858994110610354e-02 3.027495642896787409e+00
6.598782085532733932e-02 3.108833763452690135e+00
6.765832759497056315e-02 3.190823477482344295e+00
6.937111559680890494e-02 3.273372711415909464e+00
7.112724321534033556e-02 3.356386912179808224e+00
7.292782172278777786e-02 3.439764239611038832e+00
7.477401530909900951e-02 3.523394467358391235e+00
7.666693524649693947e-02 3.607163666623739218e+00
7.860774572492937318e-02 3.690957537587271631e+00
8.059771676979390898e-02 3.774649091779676002e+00
8.263806548876326263e-02 3.858106215606313061e+00
8.473006190723499087e-02 3.941199654799362406e+00
8.687497605060673367e-02 4.023786730561071501e+00
8.907423669745077877e-02 4.105721955002716861e+00
9.132916679088962097e-02 4.186857623922534799e+00
9.364119510949556191e-02 4.267038851518121234e+00
9.601175043184091706e-02 4.346109750963769613e+00
9.844226153649794642e-02 4.423913265475739820e+00
1.009343688729385929e-01 4.500276160998178732e+00
1.034895012197351583e-01 4.575039271273314334e+00
1.061093519440843846e-01 4.648027966561319779e+00
1.087955614954582428e-01 4.719070506828738409e+00
1.115497174056036961e-01 4.787996808603657506e+00
1.143736188771673490e-01 4.854629583740409871e+00
1.172690121950709097e-01 4.918795909193591775e+00
1.202376965619609689e-01 4.980320387181534691e+00
1.232815240982090138e-01 5.039031205423132320e+00
1.264023998419114836e-01 5.094756583551204088e+00
1.296022817488896584e-01 5.147326126735519480e+00
1.328831806926897008e-01 5.196574052345850347e+00
1.362471604645827672e-01 5.242339011851109731e+00
1.396962319381150341e-01 5.284464966556817522e+00
1.432326705754571883e-01 5.322798922751577955e+00
1.468586460033301788e-01 5.357196745043934172e+00
1.505763807661797404e-01 5.387523463684651404e+00
1.543882561616264082e-01 5.413647109928579226e+00
1.582966005695657652e-01 5.435450360682824389e+00
1.623039011230681394e-01 5.452822200801303865e+00
1.664126449552038312e-01 5.465664422671700606e+00
1.706253721167680093e-01 5.473888848964868714e+00
1.749447814117305877e-01 5.477419502391112971e+00
1.793735187263365838e-01 5.476192614248406088e+00
1.839143887000056765e-01 5.470158924727364536e+00
1.885702488898824414e-01 5.459280943219144255e+00
1.933439039353866407e-01 5.443537621765662138e+00
1.982384230645624357e-01 5.422920080400434273e+00
2.032568755054540155e-01 5.397434034795493218e+00
2.084023304861056247e-01 5.367102065573294389e+00
2.136780689054610383e-01 5.331959491226586856e+00
2.190873716624640311e-01 5.292058021775371657e+00
2.246335725737833022e-01 5.247467882819251805e+00
2.303202171269872478e-01 5.198269396432952938e+00
2.361507978919191453e-01 5.144564383269322860e+00
2.421289661915971558e-01 5.086466928372180618e+00
2.482584791844891781e-01 5.024107034871629907e+00
2.545431998645129035e-01 4.957630923912050847e+00
2.609869912255859958e-01 4.887200462277593083e+00
2.675938750148009748e-01 4.812991696128554153e+00
2.743680846501496684e-01 4.735191513697508903e+00
2.813137477141743892e-01 4.654003312607889242e+00
2.884352034603169246e-01 4.569641570793505636e+00
2.957370028129186479e-01 4.482327736828134235e+00
3.032235908608711950e-01 4.392297996698554918e+00
3.108997831171404491e-01 4.299791619675293219e+00
3.187702363415176321e-01 4.205057500687439997e+00
3.268399248001432333e-01 4.108348238405659991e+00
3.351139285946078128e-01 4.009917799920914128e+00
3.435973807442265215e-01 3.910024899763811401e+00
3.522955730214895054e-01 3.808926184569984663e+00
3.612140088697863294e-01 3.706875977820434986e+00
3.703581388147815789e-01 3.604128458101567123e+00
3.797338367239392332e-01 3.500929299758801516e+00
3.893468177115485540e-01 3.397521667430682957e+00
3.992032202336978086e-01 3.294139076713738401e+00
4.093090769110256932e-01 3.191008168497472930e+00
4.196707907882450961e-01 3.088345164377048757e+00
4.302948178277937741e-01 2.986356836365266165e+00
4.411877727452843123e-01 2.885238738728701513e+00
4.523564819272287152e-01 2.785175125008911401e+00
4.638079305133138153e-01 2.686337518026341353e+00
4.755493153141260310e-01 2.588885764539291312e+00
4.875878860579767049e-01 2.492967903960443543e+00
4.999312628972513162e-01 2.398717896201386424e+00
5.125870659843355659e-01 2.306258532343754997e+00
5.255632858956893472e-01 2.215699695138289904e+00
5.388675427836981946e-01 2.127141172181292728e+00
5.525092030856694203e-01 2.040664870715898083e+00
5.664958869539886699e-01 1.956349038268419882e+00
5.808371195791379726e-01 1.874254869559148995e+00
5.955408386198522974e-01 1.794438987117665141e+00
6.106170984438624716e-01 1.716941866138210537e+00
6.260748950644018374e-01 1.641798579153886051e+00
6.419242828492010000e-01 1.569033089878410614e+00
6.581747869887424329e-01 1.498663060490056376e+00
6.748364618507566304e-01 1.430697018083880723e+00
6.919198909802239950e-01 1.365136285223488288e+00
7.094361870993733943e-01 1.301974554102649506e+00
7.273954045759357667e-01 1.241201780501968832e+00
7.458097144866380201e-01 1.182799239234558542e+00
7.646897003764604461e-01 1.126745500898794994e+00
7.840480624993787506e-01 1.073011768231874719e+00
8.038964427548711544e-01 1.021566806548949824e+00
8.242470122196644544e-01 9.723748676494446963e-01
8.451130003249839318e-01 9.253956855023725003e-01
8.665071073248052924e-01 8.805865000332205872e-01
8.884430918276027267e-01 8.379011121979929033e-01
9.109336540873520516e-01 7.972914469601588561e-01
9.339941402442746288e-01 7.587052512474807831e-01
9.576383089068439824e-01 7.220894583238310904e-01
9.818809770380324542e-01 6.873885705474422902e-01
1.006737490778060851e+00 6.545448379018664609e-01
1.032223196267150422e+00 6.234993902076660932e-01
1.058354498000019905e+00 5.941910754596386735e-01
